print_id,source_file,printer_id,started_at,outcome,failure_type,failure_at_frame,duration_seconds
print_0962,raw/successful/Picasso/penCone-v4_0.4n_0.2mm_PLA_COREONE_1h8m_20251202142348.mp4,Picasso,,success,,,24
print_0963,raw/successful/Picasso/piggy 3_0.4n_0.2mm_PLA_COREONE_3h24m_20260508113808.mp4,Picasso,,success,,,47
print_0964,raw/successful/Picasso/razan_0.4n_0.2mm_PLA_COREONE_4h47m_20260312125320.mp4,Picasso,,success,,,100
print_0965,raw/successful/Picasso/right_wh-ch520 (1)_0.4n_0.25mm_PLA_COREONE_25m_20260414150148.mp4,Picasso,,success,,,8
print_0966,raw/successful/Picasso/roof bottom _0.4n_0.25mm_PLA_COREONE_3h40m_20260421203040.mp4,Picasso,,success,,,57
print_0967,raw/successful/Picasso/sensoryrollerspheres (1)_0.4n_0.2mm_PLA_COREONE_2h31m_20260319113831.mp4,Picasso,,success,,,51
print_0968,raw/successful/Picasso/spacer_0.4n_0.2mm_PLA_COREONE_3m_20260403163304.mp4,Picasso,,success,,,1
print_0969,raw/successful/Picasso/stand-v4_0.4n_0.2mm_PLA_COREONE_3h36m_20260313152534.mp4,Picasso,,success,,,62
print_0970,raw/successful/Picasso/tactile+(Assembly)_0.4n_0.28mm_PLA_COREONE_4h56m_20260225153725.mp4,Picasso,,success,,,23
print_0971,raw/successful/Picasso/tape holder v6_0.4n_0.2mm_PLA_COREONE_2h56m_20260323125011.mp4,Picasso,,success,,,40
print_0972,raw/successful/Picasso/tower_0.4n_0.2mm_PLA_COREONE_6h42m_20251209162255.mp4,Picasso,,success,,,209
print_0973,raw/successful/Picasso/tyres and holes new cut down_0.4n_0.28mm_PLA_COREONE_2h25m_20260225103420.mp4,Picasso,,success,,,43
print_0974,raw/successful/Picasso/uk_ground_plug_replacement_0.4n_0.2mm_PLA_COREONE_12m_20251202134724.mp4,Picasso,,success,,,3
print_0975,raw/successful/Picasso/v17_head_AA_0.4n_0.28mm_PLA_COREONE_4h37m_20260501112447.mp4,Picasso,,success,,,75
print_0976,raw/successful/Picasso/valve adaptor_0.4n_0.2mm_PLA_COREONE_5h31m_20260402185350.mp4,Picasso,,success,,,89
print_0977,raw/successful/Picasso/valve adaptor_0.4n_0.2mm_PLA_COREONE_5h48m_20260331192224.mp4,Picasso,,success,,,91
print_0978,raw/successful/Picasso/valve adaptor_0.4n_0.2mm_PLA_COREONE_7h50m_20260401172924.mp4,Picasso,,success,,,113
print_0979,raw/successful/Picasso/valve-adaptor_0.4n_0.2mm_PLA_COREONE_4h10m_20260403120231.mp4,Picasso,,success,,,73
print_0980,raw/successful/Picasso/vortexGenerators_0.4n_0.28mm_PLA_COREONE_32m_20260323202821.mp4,Picasso,,success,,,8
print_0981,raw/failed/bed_adhesion/Tolstoy/32mm base round_0.4n_0.2mm_PLA_COREONE_1h17m_20251022135915-fail.mp4,Tolstoy,,failure,bed_adhesion,6,1
print_0982,raw/failed/bed_adhesion/Tolstoy/5-holes-m3_0.4n_0.2mm_PLA_COREONE_3h18m_20260223134916-fail.mp4,Tolstoy,,failure,bed_adhesion,5,0
print_0983,raw/failed/bed_adhesion/Tolstoy/Arm 7cm_0.4n_0.2mm_PLA_COREONE_5h32m_20260218155655-fail.mp4,Tolstoy,,failure,bed_adhesion,10,0
print_0984,raw/failed/bed_adhesion/Tolstoy/Arm 7cm_0.4n_0.2mm_PLA_COREONE_5h32m_20260218163339-fail.mp4,Tolstoy,,failure,bed_adhesion,9,0
print_0985,raw/failed/bed_adhesion/Tolstoy/Arm 7cm_0.4n_0.2mm_PLA_COREONE_5h32m_20260218170126-fail.mp4,Tolstoy,,failure,bed_adhesion,35,1
print_0986,raw/failed/bed_adhesion/Tolstoy/BOAT_TAIL_V3_0.4n_0.2mm_PLA_COREONE_3h48m_20260326122945-fail.mp4,Tolstoy,,failure,bed_adhesion,9,0
print_0987,raw/failed/bed_adhesion/Tolstoy/Back.-tab-7_0.4n_0.2mm_PLA_COREONE_2h11m_20251024180737-fail.mp4,Tolstoy,,failure,bed_adhesion,5,1
print_0988,raw/failed/bed_adhesion/Tolstoy/Body1_0.4n_0.2mm_PLA_COREONE_1h39m_20260513135137-fail.mp4,Tolstoy,,failure,bed_adhesion,6,0
print_0989,raw/failed/bed_adhesion/Tolstoy/Bracket_24_3-sides_flat_0.4n_0.25mm_PLA_COREONE_5h53m_20260327164833-fail.mp4,Tolstoy,,failure,bed_adhesion,49,2
print_0990,raw/failed/bed_adhesion/Tolstoy/Completed_base_0.4n_0.2mm_PLA_COREONE_4h3m_20251204143329-fail.mp4,Tolstoy,,failure,bed_adhesion,14,0
print_0991,raw/failed/bed_adhesion/Tolstoy/DDK2OuterMouth_0.4n_0.1mm_PLA_COREONE_19h16m_20260328143311-fail.mp4,Tolstoy,,failure,bed_adhesion,52,1
print_0992,raw/failed/bed_adhesion/Tolstoy/Filament+Swatch+Sample+Card_0.4n_0.2mm_PLA_COREONE_23m_20260221194229-fail.mp4,Tolstoy,,failure,bed_adhesion,7,0
print_0993,raw/failed/bed_adhesion/Tolstoy/FinCan_0.4n_0.2mm_PLA_COREONE_3h23m_20260513110541-fail.mp4,Tolstoy,,failure,bed_adhesion,6,4
print_0994,raw/failed/bed_adhesion/Tolstoy/Fins FFFF_0.4n_0.25mm_PLA_COREONE_3h24m_20260512113407-fail.mp4,Tolstoy,,failure,bed_adhesion,26,2
print_0995,raw/failed/bed_adhesion/Tolstoy/Frame Bottom_0.4n_0.2mm_PLA_COREONE_4h3m_20260219194938-fail.mp4,Tolstoy,,failure,bed_adhesion,101,2
print_0996,raw/failed/bed_adhesion/Tolstoy/Grumpy pants 4_0.4n_0.2mm_PLA_COREONE_6h4m_20260302195523-fail.mp4,Tolstoy,,failure,bed_adhesion,8,1
print_0997,raw/failed/bed_adhesion/Tolstoy/HAND-E Hand Base_0.4n_0.2mm_PLA_COREONE_5h7m_20251028143226-fail.mp4,Tolstoy,,failure,bed_adhesion,9,0
print_0998,raw/failed/bed_adhesion/Tolstoy/Handle_0.4n_0.2mm_PLA_COREONE_1h11m_20260422115036-fail.mp4,Tolstoy,,failure,bed_adhesion,18,5
print_0999,raw/failed/bed_adhesion/Tolstoy/Handy_Index_0.4n_0.2mm_PLA_COREONE_3h2m_20260220155212-fail.mp4,Tolstoy,,failure,bed_adhesion,40,1
print_1000,raw/failed/bed_adhesion/Tolstoy/Handy_Pinkie_0.4n_0.2mm_PLA_COREONE_4h21m_20260220110556-fail.mp4,Tolstoy,,failure,bed_adhesion,75,3
print_1001,raw/failed/bed_adhesion/Tolstoy/Joshua's plectrum holder_0.4n_0.1mm_PLA_COREONE_1h46m_20251206111411-fail.mp4,Tolstoy,,failure,bed_adhesion,6,1
print_1002,raw/failed/bed_adhesion/Tolstoy/Joshua's plectrum holder_0.4n_0.1mm_PLA_COREONE_1h46m_20251206114109-fail.mp4,Tolstoy,,failure,bed_adhesion,5,4
print_1003,raw/failed/bed_adhesion/Tolstoy/LR_Side_plates_V2_0.4n_0.1mm_PLA_COREONE_2h44m_20260327153031-fail.mp4,Tolstoy,,failure,bed_adhesion,4,0
print_1004,raw/failed/bed_adhesion/Tolstoy/MAINBODY_UPPERSENSOR_0.4n_0.2mm_PLA_COREONE_5h19m_20260324132133-fail.mp4,Tolstoy,,failure,bed_adhesion,9,1
print_1005,raw/failed/bed_adhesion/Tolstoy/NoseConeExtension_0.4n_0.2mm_PLA_COREONE_3h50m_20260507120440-fail.mp4,Tolstoy,,failure,bed_adhesion,9,0
print_1006,raw/failed/bed_adhesion/Tolstoy/NoseConeExtension_0.4n_0.2mm_PLA_COREONE_3h50m_20260507122722-fail.mp4,Tolstoy,,failure,bed_adhesion,7,1
print_1007,raw/failed/bed_adhesion/Tolstoy/Part Studio 2 - Part 1_0.4n_0.2mm_PLA_COREONE_3h56m_20260225114947-fail.mp4,Tolstoy,,failure,bed_adhesion,5,0
print_1008,raw/failed/bed_adhesion/Tolstoy/Reaction Wheel Print_0.4n_0.25mm_PLA_COREONE_2h11m_20260421125026-fail.mp4,Tolstoy,,failure,bed_adhesion,11,1
print_1009,raw/failed/bed_adhesion/Tolstoy/Roof of small greenhouse_0.4n_0.15mm_PLA_COREONE_6h27m_20260415125534-fail.mp4,Tolstoy,,failure,bed_adhesion,8,1
print_1010,raw/failed/bed_adhesion/Tolstoy/Socket frame_0.4n_0.25mm_PLA_COREONE_1h3m_20260428130013-fail.mp4,Tolstoy,,failure,bed_adhesion,5,0
print_1011,raw/failed/bed_adhesion/Tolstoy/Socket frame_0.4n_0.25mm_PLA_COREONE_1h3m_20260428131910-fail.mp4,Tolstoy,,failure,bed_adhesion,5,0
print_1012,raw/failed/bed_adhesion/Tolstoy/TS_Pillar_2_Hollow_0.4n_0.2mm_PLA_COREONE_5h39m_20260501195153-fail.mp4,Tolstoy,,failure,bed_adhesion,5,0
print_1013,raw/failed/bed_adhesion/Tolstoy/Totoro Base_0.4n_0.2mm_PLA_COREONE_3h59m_20260508110504-fail.mp4,Tolstoy,,failure,bed_adhesion,5,0
print_1014,raw/failed/bed_adhesion/Tolstoy/Totoro Base_0.4n_0.2mm_PLA_COREONE_3h59m_20260508112155-fail.mp4,Tolstoy,,failure,bed_adhesion,5,0
print_1015,raw/failed/bed_adhesion/Tolstoy/Totoro Base_0.4n_0.2mm_PLA_COREONE_3h59m_20260508151306-fail.mp4,Tolstoy,,failure,bed_adhesion,5,0
print_1016,raw/failed/bed_adhesion/Tolstoy/V4_avionics cover_0.4n_0.2mm_PLA_COREONE_1h18m_20260512120855-fail.mp4,Tolstoy,,failure,bed_adhesion,5,0
print_1017,raw/failed/bed_adhesion/Tolstoy/aircraft stand v5_0.4n_0.2mm_PLA_COREONE_1h27m_20260227120024-fail.mp4,Tolstoy,,failure,bed_adhesion,13,0
print_1018,raw/failed/bed_adhesion/Tolstoy/arm clamps bottom_0.4n_0.2mm_PLA_COREONE_1h36m_20251126151357-fail.mp4,Tolstoy,,failure,bed_adhesion,6,3
print_1019,raw/failed/bed_adhesion/Tolstoy/artbin-box-divider_0.4n_0.28mm_PLA_COREONE_2h2m (1)_20251209115344-fail.mp4,Tolstoy,,failure,bed_adhesion,36,1
print_1020,raw/failed/bed_adhesion/Tolstoy/artbin-box-divider_0.4n_0.28mm_PLA_COREONE_2h2m_20251204132754-fail.mp4,Tolstoy,,failure,bed_adhesion,35,1
print_1021,raw/failed/bed_adhesion/Tolstoy/bace-and-body_0.4n_0.2mm_PLA_COREONE_2h19m_20251021125801-fail.mp4,Tolstoy,,failure,bed_adhesion,20,9
print_1022,raw/failed/bed_adhesion/Tolstoy/bace-and-body_0.4n_0.2mm_PLA_COREONE_2h19m_20251021140748-fail.mp4,Tolstoy,,failure,bed_adhesion,21,1
print_1023,raw/failed/bed_adhesion/Tolstoy/base and middle_0.4n_0.2mm_PLA_COREONE_3h4m_20260220161714-fail.mp4,Tolstoy,,failure,bed_adhesion,14,0
print_1024,raw/failed/bed_adhesion/Tolstoy/base holder_0.4n_0.2mm_PLA_COREONE_4h52m_20251028115544-fail.mp4,Tolstoy,,failure,bed_adhesion,9,1
print_1025,raw/failed/bed_adhesion/Tolstoy/baseplate-v4_0.4n_0.2mm_PLA_COREONE_3h5m_20251201132013-fail.mp4,Tolstoy,,failure,bed_adhesion,5,0
print_1026,raw/failed/bed_adhesion/Tolstoy/hexScraper_0.4n_0.25mm_PLA_COREONE_2h55m_20260511152221-fail.mp4,Tolstoy,,failure,bed_adhesion,8,4
print_1027,raw/failed/bed_adhesion/Tolstoy/leaf-coasters-pot-pattern_0.4n_0.1mm_PLA_COREONE_5h0m_20260325102016-fail.mp4,Tolstoy,,failure,bed_adhesion,28,16
print_1028,raw/failed/bed_adhesion/Tolstoy/led mount V2_0.4n_0.2mm_PLA_COREONE_4h21m_20260225124232-fail.mp4,Tolstoy,,failure,bed_adhesion,4,2
print_1029,raw/failed/bed_adhesion/Tolstoy/lid_0.4n_0.2mm_PLA_COREONE_4h36m_20260508190301-fail.mp4,Tolstoy,,failure,bed_adhesion,8,1
print_1030,raw/failed/bed_adhesion/Tolstoy/lower claw body_0.4n_0.1mm_PLA_COREONE_4h37m_20260224184835-fail.mp4,Tolstoy,,failure,bed_adhesion,59,2
print_1031,raw/failed/bed_adhesion/Tolstoy/lower claw body_0.4n_0.1mm_PLA_COREONE_4h37m_20260224192747-fail.mp4,Tolstoy,,failure,bed_adhesion,12,1
print_1032,raw/failed/bed_adhesion/Tolstoy/magnet handle_0.4n_0.25mm_PLA_COREONE_2h31m_20260424135342-fail.mp4,Tolstoy,,failure,bed_adhesion,5,4
print_1033,raw/failed/bed_adhesion/Tolstoy/magnet handle_0.4n_0.25mm_PLA_COREONE_2h31m_20260424174753-fail.mp4,Tolstoy,,failure,bed_adhesion,6,0
print_1034,raw/failed/bed_adhesion/Tolstoy/magnet handle_0.4n_0.25mm_PLA_COREONE_2h31m_20260424180404-fail.mp4,Tolstoy,,failure,bed_adhesion,6,1
print_1035,raw/failed/bed_adhesion/Tolstoy/needle-box-bottom_0.4n_0.2mm_PLA_COREONE_3h6m_20260326120308-fail.mp4,Tolstoy,,failure,bed_adhesion,10,1
print_1036,raw/failed/bed_adhesion/Tolstoy/obj_2_Object_2_0.4n_0.2mm_PLA_COREONE_2h3m_20260515093311-fail.mp4,Tolstoy,,failure,bed_adhesion,8,1
print_1037,raw/failed/bed_adhesion/Tolstoy/obj_2_Zusammenbau_0.4n_0.25mm_PLA_COREONE_1h55m_20260421112005-fail.mp4,Tolstoy,,failure,bed_adhesion,8,2
print_1038,raw/failed/bed_adhesion/Tolstoy/remarkable2_pen_repair_0.4n_0.2mm_PLA_COREONE_3h1m_20251024174812-fail.mp4,Tolstoy,,failure,bed_adhesion,4,0
print_1039,raw/failed/bed_adhesion/Tolstoy/tactile+(Assembly)_0.4n_0.28mm_PLA_COREONE_4h56m_20260225135156-fail.mp4,Tolstoy,,failure,bed_adhesion,5,0
print_1040,raw/failed/bed_adhesion/Tolstoy/top plate_0.4n_0.2mm_PLA_COREONE_3h56m_20260303144229-fail.mp4,Tolstoy,,failure,bed_adhesion,5,0
print_1041,raw/failed/bed_adhesion/Tolstoy/tyres and holes_0.4n_0.2mm_PLA_COREONE_6h20m_20260223120557-fail.mp4,Tolstoy,,failure,bed_adhesion,19,1
print_1042,raw/failed/bed_adhesion/Tolstoy/wie5flower jewellery pot-dorota itoya_0.4n_0.28mm_PLA_COREONE_2h58m_20260304154639-fail.mp4,Tolstoy,,failure,bed_adhesion,5,0
print_1043,raw/failed/bed_adhesion/Bell/1x1 R1_0.4n_0.2mm_PLA_COREONE_41m_20260325165104-fail.mp4,Bell,,failure,bed_adhesion,9,4
print_1044,raw/failed/bed_adhesion/Bell/645531_2_0.4n_0.1mm_PLA_COREONE_1h13m_20260501120215-fail.mp4,Bell,,failure,bed_adhesion,70,8
print_1045,raw/failed/bed_adhesion/Bell/645531_2_0.4n_0.1mm_PLA_COREONE_1h13m_20260501123347-fail.mp4,Bell,,failure,bed_adhesion,67,4
print_1046,raw/failed/bed_adhesion/Bell/645531_2_0.4n_0.1mm_PLA_COREONE_2h2m_20260508132026-fail.mp4,Bell,,failure,bed_adhesion,,1
print_1047,raw/failed/bed_adhesion/Bell/Adapter for printing e_0.4n_0.2mm_PLA_COREONE_1h12m_20260508112602-fail.mp4,Bell,,failure,bed_adhesion,5,4
print_1048,raw/failed/bed_adhesion/Bell/NoseConeExtension_0.4n_0.2mm_PLA_COREONE_3h50m_20260506131302-fail.mp4,Bell,,failure,bed_adhesion,5,0
print_1049,raw/failed/bed_adhesion/Bell/NoseConeExtension_0.4n_0.2mm_PLA_COREONE_3h50m_20260506140015-fail.mp4,Bell,,failure,bed_adhesion,5,2
print_1050,raw/failed/bed_adhesion/Bell/Rudder_extra_0.4n_0.2mm_PLA_COREONE_41m_20260505121058-fail.mp4,Bell,,failure,bed_adhesion,,2
print_1051,raw/failed/bed_adhesion/Bell/TS_Pillar_2_Hollow_0.4n_0.2mm_PLA_COREONE_5h39m_20260501150042-fail.mp4,Bell,,failure,bed_adhesion,5,4
print_1052,raw/failed/bed_adhesion/Bell/TS_Pillar_Caps_2_0.4n_0.2mm_PLA_COREONE_4h13m_20260504101305-fail.mp4,Bell,,failure,bed_adhesion,4,8
print_1053,raw/failed/bed_adhesion/Bell/lid_0.4n_0.2mm_PLA_COREONE_4h36m_20260508155417-fail.mp4,Bell,,failure,bed_adhesion,9,0
print_1054,raw/failed/bed_adhesion/Bell/lid_0.4n_0.2mm_PLA_COREONE_4h36m_20260508162541-fail.mp4,Bell,,failure,bed_adhesion,8,0
print_1055,raw/failed/bed_adhesion/Bell/lid_0.4n_0.2mm_PLA_COREONE_4h36m_20260508163737-fail.mp4,Bell,,failure,bed_adhesion,10,0
print_1056,raw/failed/bed_adhesion/Bell/lid_0.4n_0.2mm_PLA_COREONE_4h36m_20260509181734-fail.mp4,Bell,,failure,bed_adhesion,10,0
print_1057,raw/failed/bed_adhesion/Bell/lid_0.4n_0.2mm_PLA_COREONE_4h36m_20260509183234-fail.mp4,Bell,,failure,bed_adhesion,,1
print_1058,raw/failed/bed_adhesion/Bell/part1_0.4n_0.2mm_PLA_COREONE_2h55m_20260506113652-fail.mp4,Bell,,failure,bed_adhesion,6,1
print_1059,raw/failed/bed_adhesion/Bell/part1_0.4n_0.2mm_PLA_COREONE_2h55m_20260506120325-fail.mp4,Bell,,failure,bed_adhesion,8,6
print_1060,raw/failed/bed_adhesion/Bell/part1_0.4n_0.2mm_PLA_COREONE_2h55m_20260506124331-fail.mp4,Bell,,failure,bed_adhesion,8,0
print_1061,raw/failed/bed_adhesion/Bell/piggy 3_0.4n_0.2mm_PLA_COREONE_3h24m_20260508110530-fail.mp4,Bell,,failure,bed_adhesion,19,1
print_1062,raw/failed/bed_adhesion/Socrates/1_0.4n_0.2mm_PLA_COREONE_2h48m_20251214131209-fail.mp4,Socrates,,failure,bed_adhesion,6,2
print_1063,raw/failed/bed_adhesion/Socrates/1_Hey Ya_0.4n_0.12mm_PLA_COREONE_5h14m_20260514200513-fail.mp4,Socrates,,failure,bed_adhesion,,1
print_1064,raw/failed/bed_adhesion/Socrates/Base_0.4n_0.28mm_PLA_COREONE_6h18m_20260514191917-fail.mp4,Socrates,,failure,bed_adhesion,22,2
print_1065,raw/failed/bed_adhesion/Socrates/LCAC100_0.4n_0.2mm_PLA_COREONE_5h18m_20260427200745-fail.mp4,Socrates,,failure,bed_adhesion,13,1
print_1066,raw/failed/bed_adhesion/Socrates/LED legs_0.4n_0.2mm_PLA_COREONE_1h18m_20260421122651-fail.mp4,Socrates,,failure,bed_adhesion,5,1
print_1067,raw/failed/bed_adhesion/Socrates/LED legs_0.4n_0.2mm_PLA_COREONE_1h18m_20260421124723-fail.mp4,Socrates,,failure,bed_adhesion,13,1
print_1068,raw/failed/bed_adhesion/Socrates/NRC rocket nose cone final_0.4n_0.25mm_PLA_COREONE_3h58m_20260512170422-fail.mp4,Socrates,,failure,bed_adhesion,386,17
print_1069,raw/failed/bed_adhesion/Socrates/Panel_0.4n_0.2mm_PLA_COREONE_2h31m_20260323154219-fail.mp4,Socrates,,failure,bed_adhesion,26,5
print_1070,raw/failed/bed_adhesion/Socrates/Reaction Wheel Print_0.4n_0.25mm_PLA_COREONE_2h11m_20260421155010-fail.mp4,Socrates,,failure,bed_adhesion,11,3
print_1071,raw/failed/bed_adhesion/Socrates/Ryan-Body_UPPER_0.4n_0.25mm_PLA_COREONE_3h38m_20260305164255-fail.mp4,Socrates,,failure,bed_adhesion,11,1
print_1072,raw/failed/bed_adhesion/Socrates/angular_0.4n_0.2mm_PLA_COREONE_1h39m_20260310124433-fail.mp4,Socrates,,failure,bed_adhesion,20,1
print_1073,raw/failed/bed_adhesion/Socrates/box2-Body_0.4n_0.2mm_PLA_COREONE_21h14m_20260509181528-fail.mp4,Socrates,,failure,bed_adhesion,,0
print_1074,raw/failed/bed_adhesion/Socrates/box2-MountToCase_0.4n_0.2mm_PLA_COREONE_7h3m_20260428202540-fail.mp4,Socrates,,failure,bed_adhesion,5,28
print_1075,raw/failed/bed_adhesion/Socrates/gear_0.4n_0.2mm_PLA_COREONE_4h23m_20260225183126-fail.mp4,Socrates,,failure,bed_adhesion,6,2
print_1076,raw/failed/bed_adhesion/Socrates/magnet handle_0.4n_0.25mm_PLA_COREONE_2h31m_20260424115522-fail.mp4,Socrates,,failure,bed_adhesion,5,1
print_1077,raw/failed/bed_adhesion/Socrates/magnet handle_0.4n_0.25mm_PLA_COREONE_2h31m_20260424123635-fail.mp4,Socrates,,failure,bed_adhesion,30,3
print_1078,raw/failed/bed_adhesion/Socrates/main-body-front-weatherbot_0.4n_0.2mm_PLA_COREONE_2h57m_20260422170314-fail.mp4,Socrates,,failure,bed_adhesion,38,6
print_1079,raw/failed/bed_adhesion/Socrates/obj_11_mega teeth.stl_4_0.4n_0.2mm_PLA_COREONE_4h7m_20260509190606-fail.mp4,Socrates,,failure,bed_adhesion,6,13
print_1080,raw/failed/bed_adhesion/Socrates/rail plate_0.4n_0.25mm_PLA_COREONE_6h11m_20260323211209-fail.mp4,Socrates,,failure,bed_adhesion,48,4
print_1081,raw/failed/bed_adhesion/Socrates/thread test2_1_0.4n_0.2mm_PLA_COREONE_6h47m_20260512193348-fail.mp4,Socrates,,failure,bed_adhesion,9,3
print_1082,raw/failed/bed_adhesion/Socrates/womenineng1My personal design_0.4n_0.28mm_PLA_COREONE_7h54m_20260303192304-fail.mp4,Socrates,,failure,bed_adhesion,7,0
print_1083,raw/failed/bed_adhesion/Socrates/womenineng1My personal design_0.4n_0.28mm_PLA_COREONE_7h54m_20260303200101-fail.mp4,Socrates,,failure,bed_adhesion,18,188
print_1084,raw/failed/bed_adhesion/Einstein/1obj_3_HAND2_0.4n_0.2mm_PLA_COREONE_5h16m_20260421195205-fail.mp4,Einstein,,failure,bed_adhesion,10,2
print_1085,raw/failed/bed_adhesion/Einstein/BEN&CO_1xServo Connector_and_1xTail Connector v3.72_0.4n_0.25mm_PLA_COREONE_5h28m_20260415161258-fail.mp4,Einstein,,failure,bed_adhesion,39,18
print_1086,raw/failed/bed_adhesion/Einstein/BEN&CO_1xServo Connector_and_1xTail Connector v3.72_0.4n_0.25mm_PLA_COREONE_5h28m_20260415170754-fail.mp4,Einstein,,failure,bed_adhesion,77,28
print_1087,raw/failed/bed_adhesion/Einstein/BEN&CO_3xServo Connector v3.72_0.4n_0.25mm_PLA_COREONE_8h8m_20260421190839-fail.mp4,Einstein,,failure,bed_adhesion,14,1
print_1088,raw/failed/bed_adhesion/Einstein/BEN&CO_3xServo Connector v3.72_0.4n_0.25mm_PLA_COREONE_8h8m_20260421192524-fail.mp4,Einstein,,failure,bed_adhesion,20,5
print_1089,raw/failed/bed_adhesion/Einstein/Body_LOWER_0.4n_0.2mm_PLA_COREONE_2h36m_20260302154006-fail.mp4,Einstein,,failure,bed_adhesion,9,1
print_1090,raw/failed/bed_adhesion/Einstein/Bracket_24_3-sides_flat_0.4n_0.25mm_PLA_COREONE_5h53m_20260327135534-fail.mp4,Einstein,,failure,bed_adhesion,6,1
print_1091,raw/failed/bed_adhesion/Einstein/Centre Interface_0.4n_0.2mm_PLA_COREONE_19m_20260428114807-fail.mp4,Einstein,,failure,bed_adhesion,6,1
print_1092,raw/failed/bed_adhesion/Einstein/Extra Wing Piece Singular_0.4n_0.2mm_PLA_COREONE_2h54m_20260224120200-fail.mp4,Einstein,,failure,bed_adhesion,8,4
print_1093,raw/failed/bed_adhesion/Einstein/Frame_0.4n_0.2mm_PLA_COREONE_1h45m_20260318113703-fail.mp4,Einstein,,failure,bed_adhesion,15,6
print_1094,raw/failed/bed_adhesion/Einstein/Front Frame Half - ESP-DIVE RC Submarine_0.4n_0.2mm_PLA_COREONE_4h52m_20260323183815-fail.mp4,Einstein,,failure,bed_adhesion,17,1
print_1095,raw/failed/bed_adhesion/Einstein/FrontPanel_0.4n_0.2mm_PLA_COREONE_1h19m_20260318095200-fail.mp4,Einstein,,failure,bed_adhesion,17,1
print_1096,raw/failed/bed_adhesion/Einstein/Grumpy pants 4_0.4n_0.2mm_PLA_COREONE_6h4m_20260302155935-fail.mp4,Einstein,,failure,bed_adhesion,8,1
print_1097,raw/failed/bed_adhesion/Einstein/Grumpy pants 4_0.4n_0.2mm_PLA_COREONE_6h4m_20260304162021-fail.mp4,Einstein,,failure,bed_adhesion,22,4
print_1098,raw/failed/bed_adhesion/Einstein/KIGU_case_NameTag_2_0.4n_0.2mm_PLA_COREONE_58m_20260225172619-fail.mp4,Einstein,,failure,bed_adhesion,25,7
print_1099,raw/failed/bed_adhesion/Einstein/LBracket_0.4n_0.2mm_PLA_COREONE_1h36m_20260323191428-fail.mp4,Einstein,,failure,bed_adhesion,7,1
print_1100,raw/failed/bed_adhesion/Einstein/Launch rail_0.4n_0.2mm_PLA_COREONE_6h13m_20260325195025-fail.mp4,Einstein,,failure,bed_adhesion,8,1
print_1101,raw/failed/bed_adhesion/Einstein/Loc Jewellery_0.4n_0.1mm_PLA_COREONE_8m_20260305130959-fail (2).mp4,Einstein,,failure,bed_adhesion,7,0
print_1102,raw/failed/bed_adhesion/Einstein/Loc Jewellery_0.4n_0.1mm_PLA_COREONE_8m_20260305130959-fail.mp4,Einstein,,failure,bed_adhesion,6,0
print_1103,raw/failed/bed_adhesion/Einstein/Multi Partitioned Mouse House 3 (1)_0.4n_0.2mm_PLA_COREONE_4h2m_20260323092951-fail.mp4,Einstein,,failure,bed_adhesion,5,1
print_1104,raw/failed/bed_adhesion/Einstein/Negative Frame_0.4n_0.2mm_PLA_COREONE_54m_20260324122347-fail.mp4,Einstein,,failure,bed_adhesion,8,1
print_1105,raw/failed/bed_adhesion/Einstein/Pole Trophy_0.4n_0.11mm_PLA_COREONE_7h1m_20260223194858-fail.mp4,Einstein,,failure,bed_adhesion,6,0
print_1106,raw/failed/bed_adhesion/Einstein/Pulse Meter Clip_0.4n_0.1mm_PLA_COREONE_1h8m_20260323143619-fail.mp4,Einstein,,failure,bed_adhesion,4,1
print_1107,raw/failed/bed_adhesion/Einstein/Reaction Wheel Print_0.4n_0.25mm_PLA_COREONE_2h11m_20260421150208-fail.mp4,Einstein,,failure,bed_adhesion,5,1
print_1108,raw/failed/bed_adhesion/Einstein/Reaction Wheel Print_0.4n_0.25mm_PLA_COREONE_2h11m_20260421153836-fail.mp4,Einstein,,failure,bed_adhesion,7,1
print_1109,raw/failed/bed_adhesion/Einstein/Right face_0.4n_0.2mm_PLA_COREONE_59m_20260422140147-fail.mp4,Einstein,,failure,bed_adhesion,5,0
print_1110,raw/failed/bed_adhesion/Einstein/SHELL_0.4n_0.2mm_PLA_COREONE_2h56m_20260326120411-fail.mp4,Einstein,,failure,bed_adhesion,7,1
print_1111,raw/failed/bed_adhesion/Einstein/SHELL_0.4n_0.2mm_PLA_COREONE_2h56m_20260326123501-fail.mp4,Einstein,,failure,bed_adhesion,16,1
print_1112,raw/failed/bed_adhesion/Einstein/SW_INT_JIG1_0.4n_0.28mm_PLA_COREONE_3h0m_20260401134616-fail.mp4,Einstein,,failure,bed_adhesion,13,2
print_1113,raw/failed/bed_adhesion/Einstein/Scooper Design 0.75_0.4n_0.25mm_PLA_COREONE_4h42m_20260325180859-fail.mp4,Einstein,,failure,bed_adhesion,5,4
print_1114,raw/failed/bed_adhesion/Einstein/Servo Connector v4.38_0.4n_0.2mm_PLA_COREONE_1h49m_20260424120030-fail.mp4,Einstein,,failure,bed_adhesion,6,4
print_1115,raw/failed/bed_adhesion/Einstein/Swan Neck Drill Jig Model edit_0.4n_0.25mm_PLA_COREONE_5h49m_20260420185624-fail.mp4,Einstein,,failure,bed_adhesion,,1
